,Unnamed: 0,Unnamed: 0.1,address,area,city,detail,detail_info,location,name,province,street_id,telephone,uid,lat,lng,tag,lng_w,lat_w
167,167,167,健康路与航空路交叉口南50米,西工区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=7b54f15737294c0481288a5a&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.671668, 'lng': 112.447659}",篮球馆,河南省,,,7b54f15737294c0481288a5a,34.671668,112.447659,运动健身;体育场馆,,
168,168,168,丽新路青少年宫,涧西区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=cead7693174b5420d42ce2b1&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.661976, 'lng': 112.416052}",洛阳市青少年宫-羽毛球馆,河南省,cead7693174b5420d42ce2b1,,cead7693174b5420d42ce2b1,34.661976,112.416052,运动健身;体育场馆,,
169,169,169,河南省洛阳市涧西区陇北二路19号,涧西区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=2ed0096b93a3a59008f5eb1e&output=html&source=placeapi_v2', 'image_num': '3', 'children': []}","{'lat': 34.672487, 'lng': 112.387299}",乒乓球俱乐部,河南省,2ed0096b93a3a59008f5eb1e,,2ed0096b93a3a59008f5eb1e,34.672487,112.387299,运动健身;体育场馆,,
170,170,170,河南省洛阳市西工区陵园路七号院,西工区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=7e8f85c13309ae7f21f017e7&output=html&source=placeapi_v2', 'overall_rating': '0.0', 'image_num': '1', 'children': []}","{'lat': 34.698192, 'lng': 112.43865}",海川羽毛球馆,河南省,,(0379)60280091,7e8f85c13309ae7f21f017e7,34.698192,112.43865,运动健身;体育场馆,,
171,171,171,安乐镇茹刘线,洛龙区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=04465935c028525eae080f56&output=html&source=placeapi_v2', 'overall_rating': '4.0', 'image_num': '7', 'comment_num': '4', 'children': []}","{'lat': 34.652203, 'lng': 112.505729}",洛阳篮球公园,河南省,04465935c028525eae080f56,13783171016,04465935c028525eae080f56,34.652203,112.505729,运动健身;体育场馆,,
172,172,172,黄河路114号,涧西区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=ab39b983107645acca213d53&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.661696, 'lng': 112.422381}",洛阳新动力羽毛球俱乐部,河南省,,,ab39b983107645acca213d53,34.661696,112.422381,运动健身;体育场馆,,
173,173,173,航空路和青年路的交叉口附近,西工区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=00d3f0dfa5d5fa2f210220c7&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.671641, 'lng': 112.447825}",博德篮球训练营,河南省,,13343884989,00d3f0dfa5d5fa2f210220c7,34.671641,112.447825,运动健身;体育场馆,,
174,174,174,中州中路319金水湾大酒店,西工区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'navi_location': {'lng': 112.44738895324, 'lat': 34.677893319671}, 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=9fe3b0e265c6e07943ab9a8b&output=html&source=placeapi_v2', 'overall_rating': '0.0', 'image_num': '1', 'comment_num': '1', 'children': []}","{'lat': 34.677683, 'lng': 112.447468}",金水湾大酒店-乒乓球,河南省,9fe3b0e265c6e07943ab9a8b,,9fe3b0e265c6e07943ab9a8b,34.677683,112.447468,运动健身;体育场馆,,
175,175,175,中州西路与涧河街交叉口东北150米,西工区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=37c7e6323b7fe03fd8131827&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.670268, 'lng': 112.426085}",篮球场,河南省,,,37c7e6323b7fe03fd8131827,34.670268,112.426085,运动健身;体育场馆,,
176,176,176,河南省洛阳市西工区春都路126,西工区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=157539f6ab4352ecd13ce39b&output=html&source=placeapi_v2', 'overall_rating': '3.0', 'image_num': '1', 'children': []}","{'lat': 34.694893, 'lng': 112.452021}",乾记羽毛球馆,河南省,,13937907464,157539f6ab4352ecd13ce39b,34.694893,112.452021,运动健身;体育场馆,,
177,177,177,机场西路九号洛阳新艺学院附近,孟津县,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=5b29714a99134ad405026f98&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.736794, 'lng': 112.385593}",洛阳空港产业集聚区乒乓球俱乐部,河南省,5b29714a99134ad405026f98,,5b29714a99134ad405026f98,34.736794,112.385593,运动健身;体育场馆,,
178,178,178,中州东路青年宫4楼,老城区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'navi_location': {'lng': 112.48703522676, 'lat': 34.691895884976}, 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=15465f0b95ca22ac774ff146&output=html&source=placeapi_v2', 'overall_rating': '5.0', 'image_num': '5', 'comment_num': '2', 'children': []}","{'lat': 34.691855, 'lng': 112.48738}",乐旋乒乓球俱乐部,河南省,15465f0b95ca22ac774ff146,18939004129,15465f0b95ca22ac774ff146,34.691855,112.48738,运动健身;体育场馆,,
179,179,179,中州东路310号云天宾馆,老城区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'navi_location': {'lng': 112.48338105559, 'lat': 34.689478784986}, 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=f5f1d8f5c7e3a70f91114c72&output=html&source=placeapi_v2', 'overall_rating': '0.0', 'image_num': '2', 'comment_num': '1', 'children': []}","{'lat': 34.689634, 'lng': 112.48335}",云天宾馆-乒乓球厅,河南省,f5f1d8f5c7e3a70f91114c72,(0379)65277588,f5f1d8f5c7e3a70f91114c72,34.689634,112.48335,运动健身;体育场馆,,
180,180,180,洛阳市孟津县洛麻线,孟津县,洛阳市,1,"{'tag': '运动健身;体育场馆', 'navi_location': {'lng': 112.3984291003, 'lat': 34.737165060898}, 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=f8ea7498037ad7a0c8e33ca8&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.737536, 'lng': 112.397896}",洛阳职业技术学院-篮球场,河南省,f8ea7498037ad7a0c8e33ca8,,f8ea7498037ad7a0c8e33ca8,34.737536,112.397896,运动健身;体育场馆,,
181,181,181,安乐街道洛阳桥南向南200米龙安宾馆,洛龙区,洛阳市,1,"{'tag': '教育培训', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=870658347387db67f4b916c8&output=html&source=placeapi_v2', 'children': []}","{'lat': 34.662949, 'lng': 112.473231}",洛阳陈涛乒乓球俱乐部,河南省,,,870658347387db67f4b916c8,34.662949,112.473231,教育培训,,
182,182,182,纱厂东路4号第1幢附近,西工区,洛阳市,1,"{'tag': '出入口;门', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=681cbe5be56b0cd0081cc714&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.685556, 'lng': 112.443089}",0379羽毛球俱乐部-东北门,河南省,681cbe5be56b0cd0081cc714,,681cbe5be56b0cd0081cc714,34.685556,112.443089,出入口;门,,
183,183,183,小浪底大道540,孟津县,洛阳市,1,"{'tag': '运动健身;体育场馆', 'navi_location': {'lng': 112.4476845775, 'lat': 34.821717794764}, 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=715e2b6cc3d4758a17948e74&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.821721, 'lng': 112.44787}",金誉乒乓球俱乐部,河南省,,13323881185,715e2b6cc3d4758a17948e74,34.821721,112.44787,运动健身;体育场馆,,
184,184,184,黄河路114号,涧西区,洛阳市,1,"{'tag': '出入口;门', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=ed61b8f552d853ac9d95dee4&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.661633, 'lng': 112.42249}",洛阳新动力羽毛球俱乐部-东北门,河南省,ed61b8f552d853ac9d95dee4,,ed61b8f552d853ac9d95dee4,34.661633,112.42249,出入口;门,,
185,185,185,河南省洛阳市西工区汉宫路5号乾元木材公司院内,西工区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=d68f98c111a065154054d73d&output=html&source=placeapi_v2', 'overall_rating': '4.0', 'image_num': '4', 'comment_num': '3', 'children': []}","{'lat': 34.695521, 'lng': 112.426276}",7号球馆,河南省,,"(0379)61129817,15138798770",d68f98c111a065154054d73d,34.695521,112.426276,运动健身;体育场馆,,
186,186,186,河南省洛阳市西工区纱厂北路4号纱厂北路丹尼斯向北100米(食品城),西工区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=e7841c706f04b930c51e5128&output=html&source=placeapi_v2', 'overall_rating': '5.0', 'image_num': '10', 'comment_num': '3', 'children': []}","{'lat': 34.691321, 'lng': 112.435232}",袋鼠篮球公园,河南省,,18103796907,e7841c706f04b930c51e5128,34.691321,112.435232,运动健身;体育场馆,,
187,187,187,河南省洛阳市西工区陵园路七号院,西工区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=7e8f85c13309ae7f21f017e7&output=html&source=placeapi_v2', 'overall_rating': '0.0', 'image_num': '1', 'children': []}","{'lat': 34.698192, 'lng': 112.43865}",海川羽毛球馆,河南省,,(0379)60280091,7e8f85c13309ae7f21f017e7,34.698192,112.43865,运动健身;体育场馆,,
188,188,188,河南省洛阳市西工区春都路126,西工区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=157539f6ab4352ecd13ce39b&output=html&source=placeapi_v2', 'overall_rating': '3.0', 'image_num': '1', 'children': []}","{'lat': 34.694893, 'lng': 112.452021}",乾记羽毛球馆,河南省,,13937907464,157539f6ab4352ecd13ce39b,34.694893,112.452021,运动健身;体育场馆,,
189,189,189,机场西路九号洛阳新艺学院附近,孟津县,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=5b29714a99134ad405026f98&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.736794, 'lng': 112.385593}",洛阳空港产业集聚区乒乓球俱乐部,河南省,5b29714a99134ad405026f98,,5b29714a99134ad405026f98,34.736794,112.385593,运动健身;体育场馆,,
190,190,190,中州东路青年宫4楼,老城区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'navi_location': {'lng': 112.48703522676, 'lat': 34.691895884976}, 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=15465f0b95ca22ac774ff146&output=html&source=placeapi_v2', 'overall_rating': '5.0', 'image_num': '5', 'comment_num': '2', 'children': []}","{'lat': 34.691855, 'lng': 112.48738}",乐旋乒乓球俱乐部,河南省,15465f0b95ca22ac774ff146,18939004129,15465f0b95ca22ac774ff146,34.691855,112.48738,运动健身;体育场馆,,
191,191,191,中州东路310号云天宾馆,老城区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'navi_location': {'lng': 112.48338105559, 'lat': 34.689478784986}, 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=f5f1d8f5c7e3a70f91114c72&output=html&source=placeapi_v2', 'overall_rating': '0.0', 'image_num': '2', 'comment_num': '1', 'children': []}","{'lat': 34.689634, 'lng': 112.48335}",云天宾馆-乒乓球厅,河南省,f5f1d8f5c7e3a70f91114c72,(0379)65277588,f5f1d8f5c7e3a70f91114c72,34.689634,112.48335,运动健身;体育场馆,,
192,192,192,洛阳市孟津县洛麻线,孟津县,洛阳市,1,"{'tag': '运动健身;体育场馆', 'navi_location': {'lng': 112.3984291003, 'lat': 34.737165060898}, 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=f8ea7498037ad7a0c8e33ca8&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.737536, 'lng': 112.397896}",洛阳职业技术学院-篮球场,河南省,f8ea7498037ad7a0c8e33ca8,,f8ea7498037ad7a0c8e33ca8,34.737536,112.397896,运动健身;体育场馆,,
193,193,193,纱厂东路4号第1幢附近,西工区,洛阳市,1,"{'tag': '出入口;门', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=681cbe5be56b0cd0081cc714&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.685556, 'lng': 112.443089}",0379羽毛球俱乐部-东北门,河南省,681cbe5be56b0cd0081cc714,,681cbe5be56b0cd0081cc714,34.685556,112.443089,出入口;门,,
194,194,194,小浪底大道540,孟津县,洛阳市,1,"{'tag': '运动健身;体育场馆', 'navi_location': {'lng': 112.4476845775, 'lat': 34.821717794764}, 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=715e2b6cc3d4758a17948e74&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.821721, 'lng': 112.44787}",金誉乒乓球俱乐部,河南省,,13323881185,715e2b6cc3d4758a17948e74,34.821721,112.44787,运动健身;体育场馆,,
195,195,195,中原路与启明路交叉口西南150米石化体育馆,吉利区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=fd5f9b92e08aa17b71455b1e&output=html&source=placeapi_v2', 'image_num': '3', 'children': []}","{'lat': 34.905555, 'lng': 112.611187}",石化羽毛球馆,河南省,,,fd5f9b92e08aa17b71455b1e,34.905555,112.611187,运动健身;体育场馆,,
196,196,196,机场西路九号洛阳新艺学院附近,孟津县,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=5b29714a99134ad405026f98&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.736794, 'lng': 112.385593}",洛阳空港产业集聚区乒乓球俱乐部,河南省,5b29714a99134ad405026f98,,5b29714a99134ad405026f98,34.736794,112.385593,运动健身;体育场馆,,
197,197,197,洛阳市孟津县洛麻线,孟津县,洛阳市,1,"{'tag': '运动健身;体育场馆', 'navi_location': {'lng': 112.3984291003, 'lat': 34.737165060898}, 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=f8ea7498037ad7a0c8e33ca8&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.737536, 'lng': 112.397896}",洛阳职业技术学院-篮球场,河南省,f8ea7498037ad7a0c8e33ca8,,f8ea7498037ad7a0c8e33ca8,34.737536,112.397896,运动健身;体育场馆,,
198,198,198,小浪底大道540,孟津县,洛阳市,1,"{'tag': '运动健身;体育场馆', 'navi_location': {'lng': 112.4476845775, 'lat': 34.821717794764}, 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=715e2b6cc3d4758a17948e74&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.821721, 'lng': 112.44787}",金誉乒乓球俱乐部,河南省,,13323881185,715e2b6cc3d4758a17948e74,34.821721,112.44787,运动健身;体育场馆,,
199,199,199,河南省洛阳市洛龙区S319(洛宜公路),洛龙区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=f46bd14fa5701566e215f955&output=html&source=placeapi_v2', 'image_num': '2', 'children': []}","{'lat': 34.664203, 'lng': 112.473752}",Garden Court花园球馆(花卉市场店),河南省,,,f46bd14fa5701566e215f955,34.664203,112.473752,运动健身;体育场馆,,
200,200,200,安乐镇茹刘线,洛龙区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=04465935c028525eae080f56&output=html&source=placeapi_v2', 'overall_rating': '4.0', 'image_num': '7', 'comment_num': '4', 'children': []}","{'lat': 34.652203, 'lng': 112.505729}",洛阳篮球公园,河南省,04465935c028525eae080f56,13783171016,04465935c028525eae080f56,34.652203,112.505729,运动健身;体育场馆,,
201,201,201,河南省洛阳市西工区春都路126,西工区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=157539f6ab4352ecd13ce39b&output=html&source=placeapi_v2', 'overall_rating': '3.0', 'image_num': '1', 'children': []}","{'lat': 34.694893, 'lng': 112.452021}",乾记羽毛球馆,河南省,,13937907464,157539f6ab4352ecd13ce39b,34.694893,112.452021,运动健身;体育场馆,,
202,202,202,中州东路青年宫4楼,老城区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'navi_location': {'lng': 112.48703522676, 'lat': 34.691895884976}, 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=15465f0b95ca22ac774ff146&output=html&source=placeapi_v2', 'overall_rating': '5.0', 'image_num': '5', 'comment_num': '2', 'children': []}","{'lat': 34.691855, 'lng': 112.48738}",乐旋乒乓球俱乐部,河南省,15465f0b95ca22ac774ff146,18939004129,15465f0b95ca22ac774ff146,34.691855,112.48738,运动健身;体育场馆,,
203,203,203,中州东路310号云天宾馆,老城区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'navi_location': {'lng': 112.48338105559, 'lat': 34.689478784986}, 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=f5f1d8f5c7e3a70f91114c72&output=html&source=placeapi_v2', 'overall_rating': '0.0', 'image_num': '2', 'comment_num': '1', 'children': []}","{'lat': 34.689634, 'lng': 112.48335}",云天宾馆-乒乓球厅,河南省,f5f1d8f5c7e3a70f91114c72,(0379)65277588,f5f1d8f5c7e3a70f91114c72,34.689634,112.48335,运动健身;体育场馆,,
204,204,204,河南省洛阳市偃师市S314,偃师市,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=24fcb07a26e8aef68bf15d41&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.749475, 'lng': 112.801975}",佳一羽毛球俱乐部,河南省,,,24fcb07a26e8aef68bf15d41,34.749475,112.801975,运动健身;体育场馆,,
205,205,205,民主路与迎宾路交叉口东100米,偃师市,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=dedac79370efb9ac15a19097&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.733295, 'lng': 112.801764}",迎宾乒乓球俱乐部,河南省,,,dedac79370efb9ac15a19097,34.733295,112.801764,运动健身;体育场馆,,
206,206,206,开元大道239号钼都利豪国际饭店19层,洛龙区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'navi_location': {'lng': 112.45219416099, 'lat': 34.622932804797}, 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=1257f8ad389e3bedd0ff2331&output=html&source=placeapi_v2', 'overall_rating': '0.0', 'image_num': '1', 'children': []}","{'lat': 34.622723, 'lng': 112.452235}",钼都利豪国际饭店-乒乓球室,河南省,1257f8ad389e3bedd0ff2331,(0379)65979999,1257f8ad389e3bedd0ff2331,34.622723,112.452235,运动健身;体育场馆,,
207,207,207,安乐街道洛阳桥南向南200米龙安宾馆,洛龙区,洛阳市,1,"{'tag': '教育培训', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=870658347387db67f4b916c8&output=html&source=placeapi_v2', 'children': []}","{'lat': 34.662949, 'lng': 112.473231}",洛阳陈涛乒乓球俱乐部,河南省,,,870658347387db67f4b916c8,34.662949,112.473231,教育培训,,
208,208,208,河南省洛阳市偃师市杜甫大道启智艺术幼儿园附近,偃师市,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=5f7c0c5853adc7de774ff12c&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.73213, 'lng': 112.752915}",经典球俱乐部,河南省,,,5f7c0c5853adc7de774ff12c,34.73213,112.752915,运动健身;体育场馆,,
209,209,209,偃师市商都夜市,偃师市,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=0aa884ed2d48cd7e89f15d94&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.630802, 'lng': 112.734821}",偃师市佳一羽毛球俱乐部商都夜市球馆,河南省,,,0aa884ed2d48cd7e89f15d94,34.630802,112.734821,运动健身;体育场馆,,
210,210,210,关林街道牡丹大道广利街交叉口向东一百五十米路南,洛龙区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=5ab3f8d01a667d02d92f28c3&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.61713, 'lng': 112.473437}",红双喜乒乓球俱乐部,河南省,,,5ab3f8d01a667d02d92f28c3,34.61713,112.473437,运动健身;体育场馆,,
211,211,211,河南省洛阳市洛龙区S319(洛宜公路),洛龙区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=f46bd14fa5701566e215f955&output=html&source=placeapi_v2', 'image_num': '2', 'children': []}","{'lat': 34.664203, 'lng': 112.473752}",Garden Court花园球馆(花卉市场店),河南省,,,f46bd14fa5701566e215f955,34.664203,112.473752,运动健身;体育场馆,,
212,212,212,安乐镇茹刘线,洛龙区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=04465935c028525eae080f56&output=html&source=placeapi_v2', 'overall_rating': '4.0', 'image_num': '7', 'comment_num': '4', 'children': []}","{'lat': 34.652203, 'lng': 112.505729}",洛阳篮球公园,河南省,04465935c028525eae080f56,13783171016,04465935c028525eae080f56,34.652203,112.505729,运动健身;体育场馆,,
213,213,213,河南省洛阳市西工区春都路126,西工区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=157539f6ab4352ecd13ce39b&output=html&source=placeapi_v2', 'overall_rating': '3.0', 'image_num': '1', 'children': []}","{'lat': 34.694893, 'lng': 112.452021}",乾记羽毛球馆,河南省,,13937907464,157539f6ab4352ecd13ce39b,34.694893,112.452021,运动健身;体育场馆,,
214,214,214,中州东路青年宫4楼,老城区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'navi_location': {'lng': 112.48703522676, 'lat': 34.691895884976}, 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=15465f0b95ca22ac774ff146&output=html&source=placeapi_v2', 'overall_rating': '5.0', 'image_num': '5', 'comment_num': '2', 'children': []}","{'lat': 34.691855, 'lng': 112.48738}",乐旋乒乓球俱乐部,河南省,15465f0b95ca22ac774ff146,18939004129,15465f0b95ca22ac774ff146,34.691855,112.48738,运动健身;体育场馆,,
215,215,215,中州东路310号云天宾馆,老城区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'navi_location': {'lng': 112.48338105559, 'lat': 34.689478784986}, 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=f5f1d8f5c7e3a70f91114c72&output=html&source=placeapi_v2', 'overall_rating': '0.0', 'image_num': '2', 'comment_num': '1', 'children': []}","{'lat': 34.689634, 'lng': 112.48335}",云天宾馆-乒乓球厅,河南省,f5f1d8f5c7e3a70f91114c72,(0379)65277588,f5f1d8f5c7e3a70f91114c72,34.689634,112.48335,运动健身;体育场馆,,
216,216,216,河南省洛阳市偃师市S314,偃师市,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=24fcb07a26e8aef68bf15d41&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.749475, 'lng': 112.801975}",佳一羽毛球俱乐部,河南省,,,24fcb07a26e8aef68bf15d41,34.749475,112.801975,运动健身;体育场馆,,
217,217,217,民主路与迎宾路交叉口东100米,偃师市,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=dedac79370efb9ac15a19097&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.733295, 'lng': 112.801764}",迎宾乒乓球俱乐部,河南省,,,dedac79370efb9ac15a19097,34.733295,112.801764,运动健身;体育场馆,,
218,218,218,开元大道239号钼都利豪国际饭店19层,洛龙区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'navi_location': {'lng': 112.45219416099, 'lat': 34.622932804797}, 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=1257f8ad389e3bedd0ff2331&output=html&source=placeapi_v2', 'overall_rating': '0.0', 'image_num': '1', 'children': []}","{'lat': 34.622723, 'lng': 112.452235}",钼都利豪国际饭店-乒乓球室,河南省,1257f8ad389e3bedd0ff2331,(0379)65979999,1257f8ad389e3bedd0ff2331,34.622723,112.452235,运动健身;体育场馆,,
219,219,219,安乐街道洛阳桥南向南200米龙安宾馆,洛龙区,洛阳市,1,"{'tag': '教育培训', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=870658347387db67f4b916c8&output=html&source=placeapi_v2', 'children': []}","{'lat': 34.662949, 'lng': 112.473231}",洛阳陈涛乒乓球俱乐部,河南省,,,870658347387db67f4b916c8,34.662949,112.473231,教育培训,,
220,220,220,河南省洛阳市偃师市杜甫大道启智艺术幼儿园附近,偃师市,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=5f7c0c5853adc7de774ff12c&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.73213, 'lng': 112.752915}",经典球俱乐部,河南省,,,5f7c0c5853adc7de774ff12c,34.73213,112.752915,运动健身;体育场馆,,
221,221,221,偃师市商都夜市,偃师市,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=0aa884ed2d48cd7e89f15d94&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.630802, 'lng': 112.734821}",偃师市佳一羽毛球俱乐部商都夜市球馆,河南省,,,0aa884ed2d48cd7e89f15d94,34.630802,112.734821,运动健身;体育场馆,,
222,222,222,关林街道牡丹大道广利街交叉口向东一百五十米路南,洛龙区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=5ab3f8d01a667d02d92f28c3&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.61713, 'lng': 112.473437}",红双喜乒乓球俱乐部,河南省,,,5ab3f8d01a667d02d92f28c3,34.61713,112.473437,运动健身;体育场馆,,
